182.426025+39.201343j,187.384157+29.243421j,194.930361+26.872928j,199.922692+16.938635j,204.936068+7.014854j,204.928598+7.229772j,209.973397+-2.678179j,215.039197+-12.575529j,215.052267+-12.350005j,220.149417+-22.231382j,212.574365+-19.497162j,210.099333+-26.875085j,202.523923+-24.167344j,207.675826+-34.040436j,210.182847+-26.213943j,202.598956+-23.530049j,195.009674+-20.862093j,200.200377+-30.721473j,192.613506+-28.072004j,195.074345+-20.248456j,195.095473+-20.043865j,189.905283+-9.797121j,197.544599+-12.005472j,182.293747+-6.999270j,187.543659+-16.833777j,189.944710+-9.000403j,189.954044+-8.801198j,182.321504+-6.234506j,177.043260+3.960309j,177.039009+4.145976j,177.034564+4.331639j,179.365325+12.168827j,179.352464+12.356926j,171.682995+14.864357j,171.667312+15.044397j,173.954723+22.885680j,171.635380+15.404428j,169.331922+7.918345j,171.602692+15.764391j,173.857189+23.615200j,171.569250+16.124284j,166.131675+26.234835j,163.857091+18.731086j,171.517671+16.663991j,161.586574+11.392070j,161.574538+11.561524j,151.660253+6.258396j,151.653607+6.417443j,149.448171+-1.115465j,139.564455+-6.462429j,139.571155+-6.316061j,129.704464+-11.694101j,0
168.869380+94.122965j,175.007040+89.958524j,182.936591+74.660590j,195.655301+65.901466j,206.597556+68.391885j,214.757829+53.282972j,209.958762+47.469131j,222.892294+38.974674j,222.760795+39.719370j,218.072727+33.886362j,220.018631+23.490463j,219.938897+24.225641j,215.368798+18.337960j,217.478111+7.954328j,213.006771+2.028664j,212.998802+2.740529j,206.306462+7.851340j,208.599105+-2.532497j,201.895159+2.518879j,208.611372+-1.138157j,197.564552+-2.871902j,201.859757+4.542944j,204.348185+-5.815423j,197.583416+-0.890985j,193.366516+-7.027850j,193.388923+-6.381573j,193.409170+-5.735225j,197.577672+1.750344j,193.443184+-4.442344j,182.485597+-6.557963j,193.468556+-3.149265j,189.419382+-9.396696j,186.577731+2.179512j,182.556957+-4.117952j,182.569700+-3.507818j,193.494168+0.083924j,189.549950+-6.230295j,185.650142+-12.570798j,189.587359+-4.963198j,174.857086+-14.456819j,174.904424+-13.872360j,174.949809+-13.287746j,171.190748+-19.741524j,182.085926+-15.897027j,160.499716+-21.905276j,167.648338+-25.100492j,164.023226+-31.628807j,167.544758+-41.865906j,146.135804+-48.211272j,142.659306+-54.848175j,135.704137+-50.758125j,128.723302+-46.715217j,0
178.709535+-46.635847j,185.372606+-51.273744j,192.018042+-55.938106j,194.333830+-67.367369j,198.525723+-61.020793j,198.404911+-61.412468j,193.931574+-68.516746j,200.500219+-73.264331j,200.355240+-73.659879j,204.600900+-67.368180j,195.658334+-81.128393j,199.915624+-74.844795j,197.537616+-64.147410j,192.966566+-71.189215j,197.282886+-64.926596j,201.624659+-58.681318j,194.882799+-54.595738j,205.887914+-52.859881j,192.567372+-44.247117j,185.880676+-40.104542j,190.336705+-33.881243j,194.818005+-27.675713j,194.763007+-28.060136j,188.144158+-23.869974j,190.717471+-6.545711j,179.558852+-8.866723j,179.541003+-9.221069j,182.247963+8.104317j,182.263602+7.744632j,182.278531+7.384917j,176.291259+26.103487j,185.171246+24.323030j,169.912106+30.097777j,183.497365+34.766606j,177.103373+39.120266j,170.727305+43.499280j,170.812819+43.162262j,170.897668+42.825076j,169.323760+53.679271j,169.429368+53.345003j,158.336310+51.396623j,156.845632+62.285212j,158.537941+50.771266j,157.090252+61.665653j,152.369175+54.987586j,150.974067+65.900161j,141.368695+52.904556j,147.811973+47.745373j,147.905911+47.453571j,133.614454+48.199353j,133.709316+47.935569j,122.573258+46.301149j,0
183.801088+18.142767j,191.792358+18.321886j,199.984256+2.509425j,200.087072+-5.400325j,208.088748+-5.203161j,208.202184+-13.109184j,208.322743+-21.015105j,216.449552+-28.802627j,208.463360+-28.827550j,216.475267+-28.608717j,208.489100+-28.640793j,208.634531+-36.546307j,200.652039+-36.589060j,208.667186+-36.359395j,208.683450+-36.265927j,208.552720+-28.173803j,200.717271+-36.229508j,200.733478+-36.139601j,200.591944+-28.051242j,192.283545+-12.125929j,192.453824+-20.038103j,200.292557+-11.785224j,200.469847+-19.693661j,184.306890+-11.957022j,192.310220+-11.695272j,184.134748+-3.794001j,184.136429+-3.711525j,183.948130+4.368696j,183.946155+4.451087j,183.747035+12.531049j,183.942094+4.615867j,183.735736+12.695647j,175.524877+20.567388j,183.512853+20.857441j,175.506382+20.724618j,175.278482+28.800239j,175.487746+20.881830j,175.478376+20.960431j,175.468970+21.039027j,175.459529+21.117618j,167.217040+28.956200j,167.204054+29.031095j,167.434706+21.109696j,175.421412+21.431943j,167.415728+21.259678j,167.406189+21.334662j,159.658776+13.155806j,151.657145+12.965737j,151.651322+13.033664j,143.649985+12.832846j,136.193506+-3.365864j,135.919095+4.690379j,0
180.937761+73.522286j,191.793753+76.414374j,194.018778+65.884094j,207.344672+57.828944j,213.951444+54.118201j,220.579771+50.443676j,222.994459+40.018385j,229.683841+36.405127j,227.997872+19.208606j,221.123810+24.005429j,223.729230+13.609982j,219.548760+7.371709j,215.403727+1.110957j,226.371727+4.454340j,222.271733+-1.810160j,218.207338+-8.096770j,211.329255+-3.456324j,218.247970+-6.915467j,207.332451+-9.233340j,207.356683+-8.672145j,200.436757+-4.135994j,207.400588+-7.549570j,207.420262+-6.988197j,193.489048+1.410008j,207.455051+-5.865301j,189.598003+-4.538423j,189.609592+-4.025245j,193.462444+3.504658j,200.479321+0.204619j,193.440639+4.551844j,200.475276+1.289837j,189.646701+-1.458989j,189.649956+-0.945690j,189.651821+-0.432385j,186.273092+10.878191j,189.651383+0.594231j,182.540870+4.778143j,189.645387+1.620830j,186.008229+-4.993861j,186.021064+-4.490397j,182.439098+-11.134432j,182.468566+-10.640606j,182.496697+-10.146702j,182.523491+-9.652724j,179.033101+-16.344690j,175.580297+-23.055568j,172.165158+-29.785204j,165.030818+-25.861732j,151.000862+-36.424437j,151.098895+-36.015609j,144.398435+-50.090837j,140.661226+-39.069417j,0
176.480404+-58.980227j,193.392765+-64.801530j,198.964634+-70.859540j,198.913558+-82.664360j,204.316786+-77.450958j,209.815787+-83.578319j,203.972064+-89.774145j,209.412716+-95.928694j,203.525569+-90.781842j,208.978818+-85.649597j,208.695298+-97.479600j,197.239386+-86.583050j,208.337669+-87.197567j,202.387575+-93.291314j,208.086846+-76.914658j,213.657357+-71.878603j,207.942828+-66.631677j,202.255589+-61.356962j,207.905608+-56.349429j,208.088461+-45.554281j,202.496439+-40.239186j,196.932011+-34.896749j,202.701672+-29.933795j,203.061710+-19.129606j,197.592979+-13.748254j,192.152138+-8.340008j,192.130927+-8.815152j,192.655026+2.010260j,192.659408+1.533841j,193.264979+12.355073j,188.592328+29.136472j,188.663802+28.670016j,194.723645+33.506744j,184.228845+45.030352j,189.613308+38.558959j,179.190522+50.147353j,174.070127+55.745770j,180.262084+60.544043j,175.197341+66.165639j,175.360425+65.732195j,164.245338+66.207771j,159.239806+71.907470j,159.417138+71.513469j,159.593494+71.119031j,148.501324+71.745082j,154.835176+76.485740j,153.947204+64.840253j,147.924999+59.381770j,136.814489+60.148114j,143.169923+64.856558j,137.110293+59.470728j,137.256938+59.131489j,0
200.477851+0.794510j,203.710749+-10.096075j,203.708298+-10.145414j,221.584953+-10.775360j,224.807170+-21.673403j,220.990439+-28.761532j,228.016224+-32.628234j,231.225267+-43.530174j,231.214717+-43.586176j,235.022440+-36.612192j,231.193576+-43.698174j,227.361293+-50.782302j,220.321779+-47.013975j,227.336667+-50.892432j,224.125777+-40.095339j,231.140487+-43.978121j,217.082827+-36.373702j,224.096584+-40.258181j,217.065182+-36.478855j,213.870927+-25.675409j,213.864702+-25.727209j,217.697168+-18.760150j,210.674690+-14.972473j,203.654061+-11.181396j,210.667413+-15.074524j,203.648620+-11.280046j,203.645882+-11.329371j,200.478760+-0.516524j,204.329227+6.447259j,200.478486+-0.613637j,194.165374+21.066740j,190.314779+14.010173j,201.184161+17.115293j,198.039717+27.933322j,191.039741+31.746140j,191.047424+31.699868j,191.055097+31.653595j,191.062758+31.607320j,184.067415+35.428613j,191.078046+31.514763j,184.084556+35.339445j,177.092930+39.167516j,184.101653+35.250269j,177.111882+39.081726j,177.121342+39.038828j,180.247779+28.120064j,176.373452+21.080922j,165.501182+17.926485j,165.505519+17.886399j,155.020851+23.675634j,151.138673+16.646365j,149.197900+13.114368j,0
184.407551+64.326162j,191.970439+62.572763j,205.111002+51.004675j,210.589712+41.616981j,218.216144+39.971421j,216.039401+32.725787j,221.622408+23.398890j,227.247191+14.096602j,227.215838+14.593246j,232.902579+5.328111j,223.141190+0.096636j,221.153035+-7.164866j,221.168166+-6.681490j,226.986542+-15.909421j,228.957330+-7.651203j,221.207221+-5.231180j,219.315517+-12.518153j,209.682129+-17.927760j,209.720812+-17.469429j,211.610112+-9.228246j,211.629776+-8.765722j,211.648429+-8.303157j,211.666071+-7.840552j,203.884042+-5.594401j,202.129324+-12.951312j,205.655950+3.103262j,205.648676+3.552742j,196.111205+-2.096488j,196.115319+-1.667856j,188.297118+0.441871j,197.784725+7.014462j,189.940270+9.093612j,189.919941+9.508729j,197.734480+8.311156j,197.715843+8.743310j,197.696261+9.175423j,188.268321+3.322544j,188.260609+3.734021j,197.631849+10.471490j,196.098737+3.047167j,188.232079+4.968337j,188.220771+5.379731j,178.884375+-0.616671j,193.182578+-10.976868j,177.461551+-7.706995j,176.071371+-15.194483j,174.714775+-22.688046j,166.882501+-20.933968j,166.927856+-20.569174j,157.747349+-26.753952j,148.594718+-32.978928j,140.773304+-31.350869j,0
174.223563+-84.558560j,173.948232+-85.123514j,183.162649+-91.844674j,190.693336+-90.796761j,192.014093+-99.250128j,191.690990+-99.872740j,191.365869+-100.494300j,200.429160+-107.425099j,200.079483+-108.074977j,206.098811+-99.374443j,197.910247+-101.506327j,197.579791+-102.148061j,195.834768+-94.914401j,202.017652+-86.283651j,200.375228+-79.055475j,208.005314+-78.369569j,198.547747+-72.462350j,197.027008+-65.210106j,195.555445+-57.948839j,202.037470+-49.445532j,192.760013+-43.400202j,199.348433+-34.931392j,207.150025+-34.421899j,196.856414+-20.385095j,195.684381+-13.100496j,195.640836+-13.735473j,195.595231+-14.370305j,193.492264+0.862458j,200.429160+9.173435j,190.565379+23.427256j,198.583753+23.759062j,188.864260+38.082688j,188.986854+37.469575j,188.234473+44.808293j,179.576706+51.305034j,178.099555+66.637441j,179.110395+58.098764j,178.528312+65.480087j,177.996032+72.865717j,170.263846+71.569705j,161.833083+78.294657j,161.420060+85.741264j,161.697462+85.216963j,161.973161+84.691765j,154.268838+83.577065j,154.539254+83.075983j,155.344858+74.592058j,155.075201+82.071201j,139.370156+80.597516j,140.090062+72.157983j,132.335231+71.269816j,124.576194+70.432747j,0
199.134530+-18.585991j,206.977876+-17.209261j,216.329158+-23.700111j,217.813770+-31.704283j,219.287662+-39.710468j,219.260777+-39.858648j,228.579548+-46.383079j,228.548152+-46.537536j,222.127755+-56.029103j,229.953849+-54.710395j,222.051826+-56.329268j,222.013710+-56.479311j,214.108523+-58.082187j,214.069224+-58.226862j,212.587603+-50.502586j,228.293223+-47.772423j,218.958432+-41.487406j,220.356614+-49.507196j,203.156570+-44.625197j,217.458247+-34.057465j,208.150167+-27.740008j,206.726389+-20.005004j,214.589430+-18.745037j,205.304823+-12.406834j,197.417900+-13.934586j,203.904177+-4.804873j,203.900883+-4.942664j,193.270124+9.309090j,202.526303+2.663977j,193.282529+9.047868j,199.815599+18.158369j,198.476093+25.908310j,198.493556+25.774179j,197.169855+33.526831j,197.192466+33.393581j,197.214988+33.260316j,188.022841+39.691452j,195.940011+40.884131j,194.653177+48.642992j,186.793837+47.202355j,178.932643+45.772363j,178.963534+45.651435j,180.287425+37.635682j,179.025070+45.409516j,172.441581+36.109570j,179.086280+45.167514j,172.490227+35.876475j,164.615304+34.493504j,165.899636+26.482270j,165.917494+26.370154j,158.033597+25.007643j,158.050460+24.900843j,0
185.939924+49.176667j,192.781586+45.467131j,199.635760+41.779941j,209.448351+27.191699j,216.345106+23.554088j,212.340391+16.957545j,215.311699+6.393159j,222.261481+2.798931j,218.324312+-3.807210j,218.330203+-3.452900j,221.405376+-13.987841j,214.441890+-9.730148j,214.457398+-9.382130j,217.595176+-19.908274j,206.758094+-22.695603j,217.658646+-19.201926j,210.672225+-15.007119j,206.866137+-21.688733j,206.901062+-21.352995j,203.706875+-10.173937j,203.723118+-9.843340j,199.954332+-16.560953j,203.753993+-9.182070j,196.708144+-5.089803j,196.716145+-4.770571j,196.723628+-4.451326j,196.730592+-4.132070j,182.567538+3.618566j,196.742968+-3.493525j,182.554832+4.211102j,193.331662+7.928961j,193.318540+8.242696j,193.304909+8.556410j,193.290769+8.870101j,193.276120+9.183769j,186.128570+13.120808j,178.968769+17.034662j,186.085003+13.724851j,186.062485+14.026818j,182.462457+7.172987j,178.854421+18.196044j,175.270881+11.318938j,175.252281+11.603359j,171.702726+4.708919j,171.694858+4.987559j,168.179362+-1.924067j,168.182263+-1.651136j,164.700902+-8.579799j,157.770352+-22.726987j,150.594160+-19.010494j,147.176095+-25.984552j,139.994010+-22.308676j,0
160.022508+111.967839j,171.905827+99.681426j,186.570648+95.033644j,201.276443+90.508526j,208.462080+88.721819j,210.497123+71.853749j,215.227788+62.585937j,222.560147+60.950643j,217.326054+46.662472j,234.816358+50.252144j,222.129023+38.401785j,219.572554+31.684279j,217.075270+24.946481j,222.289461+15.855452j,214.560509+19.073228j,222.151216+17.687204j,219.837907+10.922208j,217.584173+4.138574j,209.866647+7.210441j,209.835147+8.075333j,209.800083+8.940088j,207.681666+2.079765j,215.404763+0.887762j,205.641425+-3.950230j,205.655959+-3.102657j,197.908838+-0.302872j,197.908406+0.512801j,197.904611+1.328465j,196.041367+-5.637599j,188.273648+-3.005577j,196.081176+-4.021475j,196.096085+-3.213303j,188.296418+-0.677523j,194.420564+-9.415109j,186.632497+-6.950627j,194.491566+-7.812216j,185.084898+-13.250676j,191.416892+-21.899162j,193.039407+-13.258489j,183.733072+-18.819093j,183.809073+-18.061688j,182.445263+-25.173913j,173.267433+-30.893313j,179.903029+-39.432221j,172.176919+-37.351151j,171.022640+-44.533769j,162.032642+-50.452184j,160.997545+-57.687003j,153.325826+-55.813898j,144.465065+-61.918051j,135.657378+-68.096077j,120.091979+-65.313984j,0
184.727929+-27.488037j,200.684278+-27.382852j,200.817945+-35.667254j,217.086646+-51.627395j,209.014182+-52.087157j,216.938458+-52.246583j,216.990994+-60.555005j,217.136146+-76.862827j,216.921802+-69.173201j,216.822898+-69.482594j,216.723552+-69.791847j,208.624074+-70.171189j,216.464719+-62.410140j,208.328197+-54.766436j,216.249773+-55.027591j,216.146468+-47.336078j,216.091886+-55.644376j,208.012284+-55.954355j,215.941898+-48.260715j,207.893927+-40.547690j,207.835869+-40.844233j,199.821405+-33.096918j,199.829294+-25.382144j,207.859323+-17.734197j,207.911946+-10.031096j,199.987471+-2.238651j,199.984074+-2.523954j,200.092639+5.189959j,192.100797+5.028280j,192.242969+12.753079j,192.407571+20.477466j,200.593043+28.043377j,192.634640+27.926605j,184.676329+27.832597j,184.908093+35.566797j,185.162300+43.300375j,185.223885+43.036176j,185.511565+50.768682j,185.583804+50.503977j,177.659550+50.488457j,177.470701+42.239203j,169.807511+50.253451j,178.157513+57.722616j,170.245118+57.763309j,170.327351+57.520376j,170.091514+49.283638j,170.161649+49.040932j,161.898160+41.145907j,153.964440+41.266831j,146.031410+41.410474j,145.715604+33.210882j,137.386025+25.398427j,0
